year,month,crime,count
2007,11,TAMPERING,10
2007,11,TAMPERING WITH A WITNESS,4
2007,11,TAX LAW,48
2007,11,THEFT,18
2007,11,THEFT OF SERVICES,60
2007,11,THEFT OF SERVICES- CABLE TV SE,2
2007,11,TRAFFIC,95
2007,11,TRESPASS,739
2007,11,UNAUTH SALE OF TRANS SERVICE,2
2007,11,UNAUTHORIZED USE VEHICLE,139
2007,11,VEHICULAR ASSAULT INTOX DRIVE,2
2007,11,VIOLATION OF ORDER OF PROTECTI,187
2007,11,WEAPONS,556
2007,11,WEAPONS POSSESSION,380
2007,12,ACCOSTING,17
2007,12,ADMCODE,64
2007,12,AGGRAVATED CRIMINAL CONTEMPT,3
2007,12,AGGRAVATED HARASSMENT,2538
2007,12,AGGRAVATED SEXUAL ASBUSE,40
2007,12,ALCOHOLIC BEVERAGE CONTROL LAW,9
2007,12,ALCOHOLIC BEVERAGES,2
2007,12,APPEARANCE TICKET FAIL TO RESP,1
2007,12,ARSON,231
2007,12,ASSAULT,4510
2007,12,ASSEMBLY,8
2007,12,BAIL JUMPING,19
2007,12,BRIBERY,91
2007,12,BURGLARS TOOLS,17
2007,12,BURGLARY,1838
2007,12,CHECK,3
2007,12,CHILD,108
2007,12,CHILD ABANDONMENT,2
2007,12,CIGARETTE,2
2007,12,COERCION,8
2007,12,COMPUTER TAMPERTRESSPASS,3
2007,12,CONTEMPT,106
2007,12,CONTROLLED SUBSTANCE,1400
2007,12,COURSE OF SEXUAL CONDUCT AGAIN,3
2007,12,CRIMINAL CONTEMPT,316
2007,12,CRIMINAL DISPOSAL FIREARM,2
2007,12,CRIMINAL MISCHIEF,1314
2007,12,CRIMINAL MISCHIEF TH,615
2007,12,CUSTODIAL INTERFERENCE,14
2007,12,DOG STEALING,2
2007,12,DRUG,1
2007,12,DRUG PARAPHERNALIA,9
2007,12,EAVESDROPPING,3
2007,12,ESCAPE,5
2007,12,EXPOSURE OF A PERSON,1
2007,12,FALSE ALARM FIRE,2
2007,12,FALSE REPORT,8
2007,12,FALSE REPORT BOMB,6
2007,12,FALSE REPORT UNCLASSIFIED,41
2007,12,FORGERY,539
2007,12,FRAUD,566
2007,12,GAMBLING,16
2007,12,GENERAL BUSINESS LAW,3
2007,12,GRAFFITI ADMINISTRATIVE CODE-,1
2007,12,GRAND LARCENY-CHECK FROM MAILB,3
2007,12,HARASSMENT,4794
2007,12,HEALTH CODE,1
2007,12,IMITATION PISTOLAIR RIFLE,7
2007,12,IMPAIRED DRIVING,7
2007,12,IMPERSONATION,80
2007,12,IMPRISONMENT,24
2007,12,INTOXICATED DRIVING,788
2007,12,JOSTLING,1
2007,12,KIDNAPPING,4
2007,12,LARCENY,11971
2007,12,LEAVING SCENE-ACCIDENT-PERSONA,309
2007,12,LEWDNESS,48
2007,12,LOITERING,10
2007,12,LOITERING ST DEGREE FOR DRUG,1
2007,12,LOITERING TO PROMOTE PROSTITUT,3
2007,12,MANUFACTURE UNAUTHORIZED RECOR,12
2007,12,MARIJUANA,1169
2007,12,MENACING,508
2007,12,MENACING ST DEGREE VICT NOT,6
2007,12,MISCHIEF,2396
2007,12,NY STATE LAWS,32
2007,12,OBSCENITY,1
2007,12,PERJURY,2
2007,12,PETIT LARCENY-CHECK FROM MAILB,7
2007,12,POSSES OR CARRY A KNIFE,2
2007,12,POSSESSION HYPODERMIC INSTRUME,3
2007,12,PROSTITUTION,2
2007,12,PUBLIC ADMINISTATION,210
2007,12,PUBLIC ADMINISTRATION,17
2007,12,PUBLIC SAFETY,1
2007,12,RAPE,114
2007,12,RECKLESS DRIVING,6
2007,12,RECKLESS ENDANGERMENT,167
2007,12,RECKLESS ENDANGERMENT OF PROPE,15
2007,12,RESISTING ARREST,214
2007,12,RIOT,5
2007,12,RIOT INCITING,4
2007,12,ROBBERY,2011
2007,12,SALE OF UNAUTHORIZED RECORDING,10
2007,12,SALE SCHOOL GROUNDS,5
2007,12,SALES OF PRESCRIPTION,1
2007,12,SEXUAL ABUSE,206
2007,12,SEXUAL MISCONDUCT,26
2007,12,SODOMY,26
2007,12,STOLEN PROP-MOTOR VEHICLE RD,1
2007,12,STOLEN PROPERTY,178
2007,12,STOLEN PROPERTY-MOTOR VEH ND,14
2007,12,SUPP ACT TERR ND,2
2007,12,TAMPERING,10
2007,12,TAX LAW,39
2007,12,THEFT,16
2007,12,THEFT OF SERVICES,51
2007,12,THEFT OF SERVICES- CABLE TV SE,3
2007,12,TRAFFIC,99
2007,12,TRESPASS,707
2007,12,UNAUTHORIZED USE VEHICLE,175
2007,12,UNLAWFUL POSS WEAPON UPON SCH,1
2007,12,VEHICULAR ASSAULT INTOX DRIVE,6
2007,12,VIOLATION OF ORDER OF PROTECTI,203
2007,12,WEAPONS,521
2007,12,WEAPONS POSSESSION,271
2008,1,ACCOSTING,20
2008,1,ADMCODE,83
2008,1,AGGRAVATED CRIMINAL CONTEMPT,6
2008,1,AGGRAVATED HARASSMENT,2751
2008,1,AGGRAVATED SEXUAL ASBUSE,43
2008,1,ALCOHOLIC BEVERAGE CONTROL LAW,8
2008,1,ALCOHOLIC BEVERAGES,2
2008,1,ARSON,205
2008,1,ASSAULT,4753
2008,1,ASSEMBLY,3
2008,1,BAIL JUMPING,15
2008,1,BRIBERY,99
2008,1,BURGLARS TOOLS,17
2008,1,BURGLARY,1837
2008,1,CHECK,11
2008,1,CHILD,98
2008,1,CHILD ABANDONMENT,4
2008,1,CIGARETTE,4
2008,1,COERCION,19
2008,1,COMPUTER TAMPERTRESSPASS,3
2008,1,COMPUTER UNAUTH USETAMPER,1
2008,1,CONTEMPT,120
2008,1,CONTROLLED SUBSTANCE,1865
2008,1,COURSE OF SEXUAL CONDUCT AGAIN,1
2008,1,CRIMINAL CONTEMPT,347
2008,1,CRIMINAL DISPOSAL FIREARM,10
2008,1,CRIMINAL MISCHIEF,1332
2008,1,CRIMINAL MISCHIEF TH,859
2008,1,CUSTODIAL INTERFERENCE,13
2008,1,DISORDERLY CONDUCT,3
2008,1,DRUG PARAPHERNALIA,20
2008,1,EAVESDROPPING,2
2008,1,END WELFARE VULNERABLE ELDERLY PERSON,1
2008,1,ESCAPE,3
2008,1,FALSE REPORT,12
2008,1,FALSE REPORT BOMB,5
2008,1,FALSE REPORT UNCLASSIFIED,54
2008,1,FORGERY,628
2008,1,FORGERY-ILLEGAL POSSESSION,4
2008,1,FRAUD,696
2008,1,GAMBLING,8
2008,1,GENERAL BUSINESS LAW,3
2008,1,GRAFFITI ADMINISTRATIVE CODE-,3
2008,1,GRAND LARCENY-CHECK FROM MAILB,2
2008,1,GYPSY CAB,2
2008,1,HARASSMENT,4978
2008,1,HEALTH CODE,1
2008,1,HEALTHCARERENTREG,1
2008,1,HOMICIDE,2
2008,1,IMITATION PISTOLAIR RIFLE,1
2008,1,IMPAIRED DRIVING,8
2008,1,IMPERSONATION,112
2008,1,IMPRISONMENT,19
2008,1,INTOXICATED DRIVING,737
2008,1,JOSTLING,2
2008,1,KIDNAPPING,1
2008,1,LARCENY,11744
2008,1,LEAVING SCENE-ACCIDENT-PERSONA,268
2008,1,LEWDNESS,61
2008,1,LOITERING,3
2008,1,LOITERING ST DEGREE FOR DRUG,5
2008,1,MAKING TERRORISTIC THREAT,2
2008,1,MANUFACTURE UNAUTHORIZED RECOR,21
2008,1,MARIJUANA,1875
2008,1,MATERIAL              OFFENSIV,1
2008,1,MENACING,597
2008,1,MENACING ST DEGREE VICT NOT,6
2008,1,MENACING ST DEGREE VICT PEAC,2
2008,1,MISCHIEF,2560
2008,1,NOISE,1
2008,1,NUISANCE,5
2008,1,NY STATE LAWS,30
2008,1,OBSCENE MATERIAL - UNDER  YE,1
2008,1,OBSCENITY,3
2008,1,PARKRR,1
2008,1,PEDDLING,1
2008,1,PERJURY,3
2008,1,PETIT LARCENY-CHECK FROM MAILB,6
2008,1,POSSESSION HYPODERMIC INSTRUME,6
2008,1,POSTING ADVERTISEMENTS,1
2008,1,PROMOTING A SEXUAL PERFORMANCE,2
2008,1,PROSTITUTION,6
2008,1,PUBLIC ADMINISTATION,231
2008,1,PUBLIC ADMINISTRATION,58
2008,1,RAPE,115
2008,1,RECKLESS DRIVING,3
2008,1,RECKLESS ENDANGERMENT,195
2008,1,RECKLESS ENDANGERMENT OF PROPE,12
2008,1,RESISTING ARREST,294
2008,1,RIOT INCITING,10
2008,1,ROBBERY,1917
2008,1,SALE OF UNAUTHORIZED RECORDING,24
2008,1,SALE SCHOOL GROUNDS,7
2008,1,SEXUAL ABUSE,199
2008,1,SEXUAL MISCONDUCT,32
2008,1,SODOMY,30
2008,1,STOLEN PROP-MOTOR VEHICLE RD,1
2008,1,STOLEN PROPERTY,215
2008,1,STOLEN PROPERTY-MOTOR VEH ND,24
2008,1,TAMPERING,12
2008,1,TAMPERING WITH A WITNESS,1
2008,1,TAX LAW,46
2008,1,THEFT,22
2008,1,THEFT OF SERVICES,74
2008,1,THEFT OF SERVICES- CABLE TV SE,5
2008,1,TRAFFIC,117
2008,1,TRESPASS,1061
2008,1,UNAUTHORIZED USE VEHICLE,155
2008,1,UNLAWFUL POSS WEAPON UPON SCH,1
2008,1,VEHICULAR ASSAULT INTOX DRIVE,3
2008,1,VIOLATION OF ORDER OF PROTECTI,218
2008,1,WEAPONS,766
2008,1,WEAPONS POSSESSION,435
2008,2,ACCOSTING,19
2008,2,ADMCODE,87
2008,2,AGGRAVATED CRIMINAL CONTEMPT,6
2008,2,AGGRAVATED HARASSMENT,2454
2008,2,AGGRAVATED SEXUAL ASBUSE,43
2008,2,ALCOHOLIC BEVERAGE CONTROL LAW,11
2008,2,ALCOHOLIC BEVERAGES,2
2008,2,APPEARANCE TICKET FAIL TO RESP,1
2008,2,ARSON,136
2008,2,ASSAULT,4161
2008,2,ASSEMBLY,5
2008,2,BAIL JUMPING,9
2008,2,BRIBERY,93
2008,2,BUILDING MATERIAL,1
2008,2,BURGLARS TOOLS,16
2008,2,BURGLARY,1443
2008,2,CHECK,5
2008,2,CHILD,105
2008,2,CHILD ABANDONMENT,5
2008,2,CIGARETTE,2
2008,2,COERCION,16
2008,2,COMPUTER TAMPERTRESSPASS,2
2008,2,CONSPIRACY,2
2008,2,CONTEMPT,107
2008,2,CONTROLLED SUBSTANCE,1704
2008,2,COURSE OF SEXUAL CONDUCT AGAIN,2
2008,2,CRIMINAL CONTEMPT,321
2008,2,CRIMINAL DISPOSAL FIREARM,4
2008,2,CRIMINAL MISCHIEF,1116
2008,2,CRIMINAL MISCHIEF TH,883
2008,2,CUSTODIAL INTERFERENCE,11
2008,2,DISORDERLY CONDUCT,7
2008,2,DRUG,1
2008,2,DRUG PARAPHERNALIA,16
2008,2,EAVESDROPPING,2
2008,2,ESCAPE,3
2008,2,FALSE ALARM FIRE,1
2008,2,FALSE REPORT,9
2008,2,FALSE REPORT BOMB,4
2008,2,FALSE REPORT UNCLASSIFIED,42
2008,2,FORGERY,665
2008,2,FORGERY-ILLEGAL POSSESSION,7
2008,2,FRAUD,771
2008,2,GAMBLING,24
2008,2,GENERAL BUSINESS LAW,1
2008,2,GRAFFITI ADMINISTRATIVE CODE-,1
2008,2,GRAND LARCENY-CHECK FROM MAILB,1
2008,2,HARASSMENT,4415
2008,2,HEALTH CODE,1
2008,2,IMITATION PISTOLAIR RIFLE,3
2008,2,IMPAIRED DRIVING,2
2008,2,IMPERSONATION,107
2008,2,IMPRISONMENT,27
2008,2,INCOMPETENT PERSON,1
2008,2,INTOXICATED DRIVING,740
2008,2,KIDNAPPING,4
2008,2,LARCENY,9715
2008,2,LEAVING SCENE-ACCIDENT-PERSONA,286
2008,2,LEWDNESS,39
2008,2,LOITERING,2
2008,2,LOITERING TO PROMOTE PROSTITUT,1
2008,2,MANUFACTURE UNAUTHORIZED RECOR,11
2008,2,MARIJUANA,1654
2008,2,MATERIAL              OFFENSIV,1
2008,2,MENACING,523
2008,2,MENACING ST DEGREE VICT NOT,8
2008,2,MENACING ST DEGREE VICT PEAC,1
2008,2,MISCHIEF,2201
2008,2,MONEY LAUNDERING,1
2008,2,NY STATE LAWS,37
2008,2,OBSCENE MATERIAL - UNDER  YE,1
2008,2,OBSCENITY,1
2008,2,PEDDLING,4
2008,2,PERJURY,4
2008,2,PETIT LARCENY-CHECK FROM MAILB,6
2008,2,POSSES OR CARRY A KNIFE,2
2008,2,POSSESSION HYPODERMIC INSTRUME,7
2008,2,POSTING ADVERTISEMENTS,1
2008,2,PROMOTING A SEXUAL PERFORMANCE,2
2008,2,PROSTITUTION,10
2008,2,PUBLIC ADMINISTATION,215
2008,2,PUBLIC ADMINISTRATION,46
2008,2,RAPE,106
2008,2,RECKLESS DRIVING,6
2008,2,RECKLESS ENDANGERMENT,189
2008,2,RECKLESS ENDANGERMENT OF PROPE,3
2008,2,RECORDS,1
2008,2,RESISTING ARREST,280
2008,2,RIOT,3
2008,2,RIOT INCITING,3
2008,2,ROBBERY,1449
2008,2,SALE OF UNAUTHORIZED RECORDING,19
2008,2,SALE SCHOOL GROUNDS,4
2008,2,SEXUAL ABUSE,200
2008,2,SEXUAL MISCONDUCT,36
2008,2,SODOMY,20
2008,2,STOLEN PROP-MOTOR VEHICLE RD,2
2008,2,STOLEN PROPERTY,195
2008,2,STOLEN PROPERTY-MOTOR VEH ND,19
2008,2,TAMPERING,15
2008,2,TAMPERING WITH A WITNESS,3
2008,2,TAX LAW,38
2008,2,THEFT,21
2008,2,THEFT OF SERVICES,50
2008,2,THEFT OF SERVICES- CABLE TV SE,3
2008,2,TRAFFIC,150
2008,2,TRESPASS,969
2008,2,UNAUTH SALE OF TRANS SERVICE,2
2008,2,UNAUTHORIZED USE VEHICLE,144
2008,2,UNLAWFUL POSS WEAPON UPON SCH,1
2008,2,USE OF A CHILD IN A SEXUAL PER,1
2008,2,VIOLATION OF ORDER OF PROTECTI,197
2008,2,WEAPONS,637
2008,2,WEAPONS POSSESSION,387
2008,3,ABORTION,1
2008,3,ACCOSTING,35
2008,3,ADMCODE,92
2008,3,AGGRAVATED CRIMINAL CONTEMPT,8
2008,3,AGGRAVATED HARASSMENT,2799
2008,3,AGGRAVATED SEXUAL ASBUSE,48
2008,3,ALCOHOLIC BEVERAGE CONTROL LAW,6
2008,3,ALCOHOLIC BEVERAGES,2
2008,3,ARSON,114
2008,3,ASSAULT,4988
2008,3,ASSEMBLY,2
2008,3,BAIL JUMPING,13
2008,3,BRIBERY,104
2008,3,BURGLARS TOOLS,10
2008,3,BURGLARY,1450
2008,3,CHECK,7
2008,3,CHILD,151
2008,3,CHILD ABANDONMENT,3
2008,3,CIGARETTE,1
2008,3,COERCION,12
2008,3,COMPUTER TAMPERTRESSPASS,4
2008,3,CONSPIRACY,3
2008,3,CONTEMPT,103
2008,3,CONTROLLED SUBSTANCE,1834
2008,3,COURSE OF SEXUAL CONDUCT AGAIN,1
2008,3,CRIMINAL CONTEMPT,323
2008,3,CRIMINAL DISPOSAL FIREARM,5
2008,3,CRIMINAL MISCHIEF,1241
2008,3,CRIMINAL MISCHIEF TH,1013
2008,3,CUSTODIAL INTERFERENCE,18
2008,3,DISORDERLY CONDUCT,4
2008,3,DRUG,2
2008,3,DRUG PARAPHERNALIA,16
2008,3,ESCAPE,5
2008,3,EXPOSURE OF A PERSON,1
2008,3,FALSE ALARM FIRE,2
2008,3,FALSE REPORT,4
2008,3,FALSE REPORT BOMB,5
2008,3,FALSE REPORT UNCLASSIFIED,60
2008,3,FORGERY,698
2008,3,FORGERY-ILLEGAL POSSESSION,3
2008,3,FRAUD,819
2008,3,GAMBLING,16
2008,3,GENERAL BUSINESS LAW,1
2008,3,GRAND LARCENY-CHECK FROM MAILB,2
2008,3,HARASSMENT,5048
2008,3,HEALTH CODE,1
2008,3,HOMICIDE,2
2008,3,IMITATION PISTOLAIR RIFLE,2
2008,3,IMPAIRED DRIVING,7
2008,3,IMPERSONATION,126
2008,3,IMPRISONMENT,28
2008,3,INCOMPETENT PERSON,2
2008,3,INTOXICATED DRIVING,886
2008,3,JOSTLING,3
2008,3,KIDNAPPING,5
2008,3,LARCENY,10745
2008,3,LEAVING SCENE-ACCIDENT-PERSONA,277
2008,3,LEWDNESS,62
2008,3,LOITERING ST DEGREE FOR DRUG,1
2008,3,LOITERING TO PROMOTE PROSTITUT,3
2008,3,MANUFACTURE UNAUTHORIZED RECOR,10
2008,3,MARIJUANA,1810
2008,3,MATERIAL              OFFENSIV,1
2008,3,MENACING,570
2008,3,MENACING ST DEGREE VICT NOT,5
2008,3,MENACING ST DEGREE VICT PEAC,2
2008,3,MISCHIEF,2629
2008,3,MONEY LAUNDERING,1
2008,3,NOISE,1
2008,3,NUISANCE,5
2008,3,NY STATE LAWS,58
2008,3,PARKRR,1
2008,3,PEDDLING,1
2008,3,PERJURY,3
2008,3,PETIT LARCENY-CHECK FROM MAILB,2
2008,3,POSSESSION HYPODERMIC INSTRUME,7
2008,3,POSTING ADVERTISEMENTS,1
2008,3,PRIVACY,1
2008,3,PROSTITUTION,5
2008,3,PUBLIC ADMINISTATION,233
2008,3,PUBLIC ADMINISTRATION,62
2008,3,RAPE,146
2008,3,RECKLESS DRIVING,4
2008,3,RECKLESS ENDANGERMENT,202
2008,3,RECKLESS ENDANGERMENT OF PROPE,8
2008,3,RESISTING ARREST,315
2008,3,RIOT,3
2008,3,RIOT INCITING,8
2008,3,ROBBERY,1607
2008,3,SALE OF UNAUTHORIZED RECORDING,17
2008,3,SALE SCHOOL GROUNDS,5
2008,3,SALES OF PRESCRIPTION,1
2008,3,SEXUAL ABUSE,250
2008,3,SEXUAL MISCONDUCT,42
2008,3,SODOMY,29
2008,3,STOLEN PROPERTY,246
2008,3,STOLEN PROPERTY-MOTOR VEH ND,16
2008,3,SUPP ACT TERR ND,2
2008,3,TAMPERING,21
2008,3,TAX LAW,34
2008,3,THEFT,17
2008,3,THEFT OF SERVICES,61
2008,3,THEFT OF SERVICES- CABLE TV SE,5
2008,3,TRAFFIC,149
2008,3,TRESPASS,913
2008,3,UNAUTH SALE OF TRANS SERVICE,2
2008,3,UNAUTHORIZED USE VEHICLE,159
2008,3,VIOLATION OF ORDER OF PROTECTI,255
2008,3,WEAPONS,638
2008,3,WEAPONS POSSESSION,430
2008,4,ABSCONDING FROM WORK RELEASE,1
2008,4,ACCOSTING,20
2008,4,ADMCODE,81
2008,4,AGGRAVATED CRIMINAL CONTEMPT,5
2008,4,AGGRAVATED HARASSMENT,2738
2008,4,AGGRAVATED SEXUAL ASBUSE,38
2008,4,ALCOHOLIC BEVERAGE CONTROL LAW,2
2008,4,ARSON,119
2008,4,ASSAULT,4966
2008,4,ASSEMBLY,4
2008,4,BAIL JUMPING,14
2008,4,BRIBERY,105
2008,4,BURGLARS TOOLS,24
2008,4,BURGLARY,1530
2008,4,CHECK,8
2008,4,CHILD,98
2008,4,CHILD ABANDONMENT,3
2008,4,CIGARETTE,3
2008,4,COERCION,13
2008,4,COMPUTER TAMPERTRESSPASS,2
2008,4,COMPUTER UNAUTH USETAMPER,1
2008,4,CONSPIRACY,2
2008,4,CONTEMPT,148
2008,4,CONTROLLED SUBSTANCE,1656
2008,4,COURSE OF SEXUAL CONDUCT AGAIN,3
2008,4,CRIMINAL CONTEMPT,325
2008,4,CRIMINAL DISPOSAL FIREARM,5
2008,4,CRIMINAL MISCHIEF,1272
2008,4,CRIMINAL MISCHIEF TH,952
2008,4,CUSTODIAL INTERFERENCE,18
2008,4,DISORDERLY CONDUCT,6
2008,4,DRUG PARAPHERNALIA,11
2008,4,EAVESDROPPING,1
2008,4,ESCAPE,4
2008,4,EXPOSURE OF A PERSON,1
2008,4,FACILITATION,1
2008,4,FALSE ALARM FIRE,2
2008,4,FALSE REPORT,5
2008,4,FALSE REPORT BOMB,6
2008,4,FALSE REPORT UNCLASSIFIED,44
2008,4,FORGERY,571
2008,4,FORGERY-ILLEGAL POSSESSION,9
2008,4,FRAUD,926
2008,4,GAMBLING,18
2008,4,GENERAL BUSINESS LAW,1
2008,4,GRAND LARCENY-CHECK FROM MAILB,3
2008,4,HARASSMENT,5252
2008,4,HEALTHCARERENTREG,1
2008,4,IMPAIRED DRIVING,5
2008,4,IMPERSONATION,114
2008,4,IMPRISONMENT,30
2008,4,INCOMPETENT PERSON,1
2008,4,INTOXICATED DRIVING,741
2008,4,JOSTLING,2
2008,4,KIDNAPPING,2
2008,4,LARCENY,10644
2008,4,LEAVING SCENE-ACCIDENT-PERSONA,288
2008,4,LEWDNESS,82
2008,4,LOITERING,3
2008,4,LOITERING TO PROMOTE PROSTITUT,1
2008,4,MAKING TERRORISTIC THREAT,3
2008,4,MANUFACTURE UNAUTHORIZED RECOR,11
2008,4,MARIJUANA,1753
2008,4,MENACING,571
2008,4,MENACING ST DEGREE VICT NOT,7
2008,4,MISCHIEF,2490
2008,4,MONEY LAUNDERING,1
2008,4,NUISANCE,3
2008,4,NY STATE LAWS,37
2008,4,NYC TRANSIT AUTH RR,2
2008,4,PARKRR,4
2008,4,PETIT LARCENY-CHECK FROM MAILB,10
2008,4,POSSESSION HYPODERMIC INSTRUME,7
2008,4,POSTING ADVERTISEMENTS,1
2008,4,PROMOTING A SEXUAL PERFORMANCE,1
2008,4,PROSTITUTION,7
2008,4,PUBLIC ADMINISTATION,252
2008,4,PUBLIC ADMINISTRATION,70
2008,4,PUBLIC HEALTH LAW,1
2008,4,PUBLIC SAFETY,1
2008,4,RAPE,108
2008,4,RECKLESS DRIVING,9
2008,4,RECKLESS ENDANGERMENT,251
2008,4,RECKLESS ENDANGERMENT OF PROPE,9
2008,4,RECORDS,1
2008,4,RESISTING ARREST,264
2008,4,RIOT INCITING,6
2008,4,ROBBERY,1665
2008,4,SALE OF UNAUTHORIZED RECORDING,12
2008,4,SALE SCHOOL GROUNDS,8
2008,4,SEXUAL ABUSE,195
2008,4,SEXUAL MISCONDUCT,32
2008,4,SODOMY,31
2008,4,STOLEN PROP-MOTOR VEHICLE RD,1
2008,4,STOLEN PROPERTY,209
2008,4,STOLEN PROPERTY-MOTOR VEH ND,9
2008,4,TAMPERING,10
2008,4,TAMPERING WITH A WITNESS,2
2008,4,TAX LAW,37
2008,4,THEFT,15
2008,4,THEFT OF SERVICES,70
2008,4,THEFT OF SERVICES- CABLE TV SE,3
2008,4,TRAFFIC,138
2008,4,TRESPASS,808
2008,4,UNAUTHORIZED USE VEHICLE,142
2008,4,VEHICULAR ASSAULT INTOX DRIVE,3
2008,4,VIOLATION OF ORDER OF PROTECTI,240
2008,4,WEAPONS,621
2008,4,WEAPONS POSSESSION,428
2008,5,ACCOSTING,20
2008,5,ADMCODE,85
2008,5,AGGRAVATED CRIMINAL CONTEMPT,6
2008,5,AGGRAVATED HARASSMENT,2809
2008,5,AGGRAVATED SEXUAL ASBUSE,50
2008,5,ALCOHOLIC BEVERAGE CONTROL LAW,2
2008,5,ALCOHOLIC BEVERAGES,4
2008,5,ARSON,139
2008,5,ASSAULT,5442
2008,5,ASSEMBLY,1
2008,5,BAIL JUMPING,10
2008,5,BRIBERY,107
2008,5,BURGLARS TOOLS,18
2008,5,BURGLARY,1571
2008,5,CHECK,8
2008,5,CHILD,117
2008,5,CHILD ABANDONMENT,2
2008,5,CIGARETTE,3
2008,5,COERCION,12
2008,5,COMPUTER TAMPERTRESSPASS,2
2008,5,COMPUTER UNAUTH USETAMPER,2
2008,5,CONTEMPT,157
2008,5,CONTROLLED SUBSTANCE,1651
2008,5,COURSE OF SEXUAL CONDUCT AGAIN,2
2008,5,CRIMINAL CONTEMPT,358
2008,5,CRIMINAL DISPOSAL FIREARM,2
2008,5,CRIMINAL MISCHIEF,1285
2008,5,CRIMINAL MISCHIEF TH,894
2008,5,CUSTODIAL INTERFERENCE,13
2008,5,DISORDERLY CONDUCT,4
2008,5,DRUG PARAPHERNALIA,14
2008,5,EAVESDROPPING,1
2008,5,END WELFARE VULNERABLE ELDERLY PERSON,1
2008,5,EXPOSURE OF A PERSON,2
2008,5,FALSE REPORT,9
2008,5,FALSE REPORT BOMB,1
2008,5,FALSE REPORT UNCLASSIFIED,59
2008,5,FIREWORKS,6
2008,5,FORGERY,577
2008,5,FORGERY-ILLEGAL POSSESSION,4
2008,5,FRAUD,781
2008,5,GAMBLING,16
2008,5,GENERAL BUSINESS LAW,1
2008,5,GRAFFITI ADMINISTRATIVE CODE-,1
2008,5,GRAND LARCENY-CHECK FROM MAILB,2
2008,5,HARASSMENT,5270
2008,5,HEALTH CODE,1
2008,5,HOMICIDE,3
2008,5,IMITATION PISTOLAIR RIFLE,6
2008,5,IMPAIRED DRIVING,3
2008,5,IMPERSONATION,106
2008,5,IMPRISONMENT,28
2008,5,INCOMPETENT PERSON,1
2008,5,INTOXICATED DRIVING,708
2008,5,JOSTLING,4
2008,5,KIDNAPPING,2
2008,5,LARCENY,11609
2008,5,LEAVING SCENE-ACCIDENT-PERSONA,356
2008,5,LEWDNESS,73
2008,5,LOITERING,4
2008,5,MAKING TERRORISTIC THREAT,2
2008,5,MANUFACTURE UNAUTHORIZED RECOR,7
2008,5,MARIJUANA,1817
2008,5,MENACING,622
2008,5,MENACING ST DEGREE VICT NOT,6
2008,5,MENACING ST DEGREE VICT PEAC,7
2008,5,MISCHIEF,2541
2008,5,NUISANCE,1
2008,5,NY STATE LAWS,51
2008,5,NYC TRANSIT AUTH RR,1
2008,5,OBSCENITY,2
2008,5,PEDDLING,1
2008,5,PERJURY,1
2008,5,PETIT LARCENY-CHECK FROM MAILB,6
2008,5,POSSES OR CARRY A KNIFE,1
2008,5,POSSESSION HYPODERMIC INSTRUME,3
2008,5,POSTING ADVERTISEMENTS,1
2008,5,PROSTITUTION,7
2008,5,PUBLIC ADMINISTATION,236
2008,5,PUBLIC ADMINISTRATION,43
2008,5,PUBLIC SAFETY,1
2008,5,RAPE,113
2008,5,RECKLESS DRIVING,7
2008,5,RECKLESS ENDANGERMENT,259
2008,5,RECKLESS ENDANGERMENT OF PROPE,16
2008,5,RESISTING ARREST,288
2008,5,RIOT,4
2008,5,RIOT INCITING,7
2008,5,ROBBERY,1801
2008,5,SALE OF UNAUTHORIZED RECORDING,18
2008,5,SALE SCHOOL GROUNDS,5
2008,5,SEX TRAFFICKING,2
2008,5,SEXUAL ABUSE,228
2008,5,SEXUAL MISCONDUCT,38
2008,5,SODOMY,32
2008,5,SOLICITATION,2
2008,5,STOLEN PROP-MOTOR VEHICLE RD,1
2008,5,STOLEN PROPERTY,196
2008,5,STOLEN PROPERTY-MOTOR VEH ND,18
2008,5,TAMPERING,23
2008,5,TAMPERING WITH A WITNESS,2
2008,5,TAX LAW,42
2008,5,THEFT,25
2008,5,THEFT OF SERVICES,65
2008,5,THEFT OF SERVICES- CABLE TV SE,3
2008,5,TRAFFIC,127
2008,5,TRESPASS,743
2008,5,UNAUTH SALE OF TRANS SERVICE,1
2008,5,UNAUTHORIZED USE VEHICLE,156
2008,5,VEHICULAR ASSAULT INTOX DRIVE,1
2008,5,VIOLATION OF ORDER OF PROTECTI,244
2008,5,WEAPONS,686
2008,5,WEAPONS POSSESSION,415
2008,6,ACCOSTING,20
2008,6,ADMCODE,76
2008,6,AGGRAVATED CRIMINAL CONTEMPT,3
2008,6,AGGRAVATED HARASSMENT,2803
2008,6,AGGRAVATED SEXUAL ASBUSE,48
2008,6,ALCOHOLIC BEVERAGE CONTROL LAW,2
2008,6,ALCOHOLIC BEVERAGES,1
2008,6,ARSON,143
2008,6,ASSAULT,5653
2008,6,ASSEMBLY,7
2008,6,BAIL JUMPING,17
2008,6,BRIBERY,110
2008,6,BURGLARS TOOLS,12
2008,6,BURGLARY,1622
2008,6,CHECK,4
2008,6,CHILD,103
2008,6,CHILD ABANDONMENT,7
2008,6,CIGARETTE,3
2008,6,COERCION,17
